"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"187",15,17,218,937,209,124,211,35,121,173,1810,937,437,222,103,55,22,22,12
"188",15,21,218,886,207,115,205,31,108,152,1704,886,407,209,99,52,21,19,11
"189",15,25,218,0,208,548,207,423,96,130,1612,837,385,200,94,50,20,17,9
"190",15,29,218,0,212,508,203,400,88,112,1523,785,366,188,92,48,20,16,8
"191",15,33,218,0,207,477,201,378,82,94,1439,739,346,182,89,41,20,14,8
"192",15,37,218,0,204,369,202,235,110,156,1276,614,329,176,79,39,18,13,8
"193",15,41,218,0,207,310,208,159,129,183,1196,563,319,167,76,34,17,12,8
"194",15,45,218,0,208,266,203,110,139,206,1132,528,305,162,72,32,16,12,5
"195",15,49,217,0,213,224,200,75,148,204,1064,492,291,155,68,29,16,10,3
"196",16,1,218,0,211,196,210,52,155,192,1016,461,283,150,64,29,16,10,3
"197",16,5,217,0,213,163,213,36,159,181,965,421,275,149,63,29,16,9,3
"198",16,9,218,0,213,155,213,34,150,165,930,404,266,145,62,27,16,7,3
"199",16,13,217,908,202,150,198,32,139,151,1780,908,383,249,137,53,26,14,10
